pc_timestamp_ns,sender_ip,seq,timestamp_ms,acc_x_g,acc_y_g,acc_z_g
1781002834769191277,192.168.1.188,520513,5272821,0.4914,-0.2145,-0.1599
1781002834779084435,192.168.1.188,520514,5272831,1.7706,0.0546,0.0429
1781002834789113274,192.168.1.188,520515,5272841,0.9009,0.546,-0.1443
1781002834799156963,192.168.1.188,520516,5272851,0.3354,0.429,-0.3783
1781002834809208872,192.168.1.188,520517,5272861,1.2675,0.3276,-0.1209
1781002834819353871,192.168.1.188,520518,5272871,1.4235,0.2379,-0.0702
1781002834830020474,192.168.1.188,520519,5272881,0.6045,-0.4446,-0.1482
1781002834839119268,192.168.1.188,520520,5272891,0.7566,-0.0741,-0.117
1781002834849050527,192.168.1.188,520521,5272901,1.3104,-0.0741,-0.1326
1781002834859064805,192.168.1.188,520522,5272911,1.0413,-0.0039,-0.0507
1781002834869062954,192.168.1.188,520523,5272921,0.5967,0.2613,-0.234
1781002834879087453,192.168.1.188,520524,5272931,1.3026,-0.312,-0.2145
1781002834890024737,192.168.1.188,520525,5272941,1.0413,-0.117,-0.1092
1781002834900139606,192.168.1.188,520526,5272951,0.7605,-0.1092,-0.1794
1781002834909418721,192.168.1.188,520527,5272961,1.1544,0.0117,-0.0624
1781002834919287260,192.168.1.188,520528,5272971,1.053,0.1209,-0.0741
1781002834934142502,192.168.1.188,520529,5272981,1.3962,0.351,-0.0156
1781002834939094316,192.168.1.188,520530,5272991,0.4446,0.1287,-0.156
1781002834950506952,192.168.1.188,520531,5273001,0.9009,0.0156,-0.1326
1781002834959062684,192.168.1.188,520532,5273011,0.9906,0.0975,0.0039
1781002834972024447,192.168.1.188,520533,5273021,1.5639,0.1365,-0.0351
1781002834980634729,192.168.1.188,520534,5273031,0.9828,0.1209,-0.1092
1781002834990937840,192.168.1.188,520535,5273041,1.9227,-0.0156,-0.0975
1781002835002550006,192.168.1.188,520536,5273051,0.6825,-0.1482,-0.0078
1781002835009784152,192.168.1.188,520537,5273061,0.8073,-0.0195,-0.0858
1781002835019607019,192.168.1.188,520538,5273071,1.287,-0.0156,-0.1404
1781002835029253077,192.168.1.188,520539,5273081,1.2051,0.1092,-0.1638
1781002835039147025,192.168.1.188,520540,5273091,0.9633,-0.1833,-0.1209
1781002835049228954,192.168.1.188,520541,5273101,1.482,-0.2574,-0.234
1781002835059080432,192.168.1.188,520542,5273111,0.7527,-0.0741,-0.0351
1781002835069151252,192.168.1.188,520543,5273121,1.2129,-0.0975,-0.0546
1781002835080530157,192.168.1.188,520544,5273131,1.1505,-0.156,-0.1911
1781002835092635426,192.168.1.188,520545,5273141,0.8931,-0.0273,-0.0585
1781002835106911296,192.168.1.188,520546,5273151,0.9516,0.0897,-0.1599
1781002835109125177,192.168.1.188,520547,5273161,0.9009,-0.1638,-0.2145
1781002835120327662,192.168.1.188,520548,5273171,0.9594,0.1326,-0.0624
1781002835129263195,192.168.1.188,520549,5273181,1.3377,0.0624,-0.1248
1781002835139196894,192.168.1.188,520550,5273191,0.7449,0.0312,-0.0819
1781002835150464829,192.168.1.188,520551,5273201,1.2597,-0.2652,-0.0936
1781002835159178641,192.168.1.188,520552,5273211,0.8385,0.1287,-0.156
1781002835169378541,192.168.1.188,520553,5273221,1.989,-0.0195,0.0195
1781002835179937183,192.168.1.188,520554,5273231,0.4914,0.0273,-0.1716
1781002835189195728,192.168.1.188,520555,5273241,0.4719,0.1755,-0.078
1781002835199120286,192.168.1.188,520556,5273251,1.4625,-0.0312,-0.0702
1781002835210557522,192.168.1.188,520557,5273261,0.8892,0.156,0.0234
1781002835219106514,192.168.1.188,520558,5273271,1.5912,-0.2613,-0.117
1781002835229314384,192.168.1.188,520559,5273281,0.2691,0.1872,-0.039
1781002835240472448,192.168.1.188,520560,5273291,1.4352,0.1209,-0.195
1781002835249180691,192.168.1.188,520561,5273301,1.1544,-0.0039,-0.2301
1781002835259902453,192.168.1.188,520562,5273311,0.3588,0.0741,-0.1794
1781002835270858617,192.168.1.188,520563,5273321,1.7511,-0.507,-0.0819
1781002835279085717,192.168.1.188,520564,5273331,0.6396,-0.078,-0.0039
1781002835289196046,192.168.1.188,520565,5273341,1.5951,-0.3588,-0.2145
1781002835299325386,192.168.1.188,520566,5273351,0.8814,0.2964,-0.1404
1781002835310815252,192.168.1.188,520567,5273361,0.7761,0.1365,-0.1638
1781002835332735009,192.168.1.188,520568,5273371,1.1661,-0.4251,-0.0819
1781002835332747609,192.168.1.188,520569,5273381,0.7098,0.0117,-0.0819
1781002835339102530,192.168.1.188,520570,5273391,1.7082,-0.0117,-0.1131
1781002835349150979,192.168.1.188,520571,5273401,0.6708,0.0663,0.0117
1781002835359116628,192.168.1.188,520572,5273411,0.4758,0.2886,-0.1092
1781002835369117157,192.168.1.188,520573,5273421,0.4758,0.2886,-0.1092
1781002835379092825,192.168.1.188,520574,5273431,1.6692,0.3159,-0.1248
1781002835392315020,192.168.1.188,520575,5273441,1.3611,0.0663,-0.1404
1781002835399123743,192.168.1.188,520576,5273451,1.2519,-0.2184,-0.0546
1781002835409215882,192.168.1.188,520577,5273461,0.2613,-0.1755,-0.1014
1781002835419502223,192.168.1.188,520578,5273471,1.5717,-0.3744,-0.0468
1781002835433021539,192.168.1.188,520579,5273481,0.5694,0.1248,-0.117
1781002835440878107,192.168.1.188,520580,5273491,1.1739,-0.0858,-0.2769
1781002835452271903,192.168.1.188,520581,5273501,0.975,-0.0312,-0.1482
1781002835461820769,192.168.1.188,520582,5273511,1.1661,-0.2106,-0.0585
1781002835469150805,192.168.1.188,520583,5273521,1.0452,-0.2145,-0.1131
1781002835482196069,192.168.1.188,520584,5273531,0.5967,0.1131,-0.0897
1781002835492044687,192.168.1.188,520585,5273541,0.9945,-0.0507,-0.0702
1781002835501804865,192.168.1.188,520586,5273551,0.819,0.1872,-0.2028
1781002835511791214,192.168.1.188,520587,5273561,2.5428,-0.3237,-0.117
1781002835519099429,192.168.1.188,520588,5273571,0.1365,-0.1131,-0.1677
1781002835534931387,192.168.1.188,520589,5273581,0.8502,-0.0312,0.0936
1781002835545276387,192.168.1.188,520590,5273591,0.7293,0.3432,-0.0624
1781002835553241686,192.168.1.188,520591,5273601,0.8736,0.2028,-0.0663
1781002835566026358,192.168.1.188,520592,5273611,1.7004,0.1677,0.1131
1781002835575290794,192.168.1.188,520593,5273621,0.9711,0.0234,-0.1482
1781002835585841495,192.168.1.188,520594,5273631,0.7527,-0.1482,-0.1443
1781002835595561433,192.168.1.188,520595,5273641,1.3455,-0.2496,-0.2925
1781002835608816228,192.168.1.188,520596,5273651,0.6708,0.1053,-0.2106
1781002835625672380,192.168.1.188,520597,5273661,1.2168,0.0,-0.1209
1781002835625687070,192.168.1.188,520598,5273671,0.7605,-0.2223,-0.078
1781002835637775499,192.168.1.188,520599,5273681,1.0413,-0.078,0.0
1781002835643662858,192.168.1.188,520600,5273691,0.9438,0.0741,-0.1911
1781002835653305785,192.168.1.188,520601,5273701,0.7878,-0.1716,0.0156
1781002835666910431,192.168.1.188,520602,5273711,0.9633,0.0039,-0.195
1781002835671656754,192.168.1.188,520603,5273721,0.9321,0.0195,-0.1404
1781002835686342676,192.168.1.188,520604,5273731,0.7683,0.1287,-0.273
1781002835693313070,192.168.1.188,520605,5273741,1.0374,0.4368,0.1872
1781002835711637340,192.168.1.188,520606,5273751,0.5343,0.0234,-0.0819
1781002835711645950,192.168.1.188,520607,5273761,1.6575,0.0546,-0.0507
1781002835738862033,192.168.1.188,520608,5273771,0.8697,0.0819,0.0156
1781002835738875073,192.168.1.188,520609,5273781,0.6513,-0.0975,-0.0429
1781002835744797452,192.168.1.188,520610,5273791,1.5756,-0.1092,0.0
1781002835752395499,192.168.1.188,520611,5273801,1.3416,0.1677,-0.156
1781002835761712894,192.168.1.188,520612,5273811,0.6513,-0.1404,-0.1872
1781002835770491597,192.168.1.188,520613,5273821,1.2129,-0.0975,-0.0975
1781002835780386266,192.168.1.188,520614,5273831,1.2636,-0.1287,-0.0468
1781002835790528695,192.168.1.188,520615,5273841,1.2675,-0.1287,-0.2496
1781002835800084202,192.168.1.188,520616,5273851,1.3884,-0.0975,-0.1677
1781002835817000044,192.168.1.188,520617,5273861,0.3432,0.1131,-0.0507
1781002835825328365,192.168.1.188,520618,5273871,1.2675,-0.3081,-0.0585
1781002835837476524,192.168.1.188,520619,5273881,1.1973,-0.1365,-0.1209
1781002835840926821,192.168.1.188,520620,5273891,0.9165,-0.1911,-0.1209
1781002835849163321,192.168.1.188,520621,5273901,1.0881,0.0117,-0.1989
1781002835861111640,192.168.1.188,520622,5273911,1.0725,0.1053,-0.0975
1781002835870502216,192.168.1.188,520623,5273921,1.3494,-0.1482,-0.117
1781002835879110048,192.168.1.188,520624,5273931,0.3627,0.1521,-0.078
1781002835889141387,192.168.1.188,520625,5273941,1.4157,-0.0975,-0.1053
1781002835899058025,192.168.1.188,520626,5273951,1.0569,0.1872,-0.1014
1781002835909059884,192.168.1.188,520627,5273961,1.1037,0.2691,-0.0546
1781002835919089303,192.168.1.188,520628,5273971,0.7254,-0.0351,-0.1443
1781002835931660334,192.168.1.188,520629,5273981,1.4079,-0.3978,-0.0351
1781002835941653003,192.168.1.188,520630,5273991,0.858,0.1131,-0.2184
1781002835949158390,192.168.1.188,520631,5274001,0.9828,-0.1365,-0.1092
1781002835960584316,192.168.1.188,520632,5274011,1.7043,-0.1716,0.0
1781002835972481824,192.168.1.188,520633,5274021,0.9828,0.0312,-0.0975
1781002835979239867,192.168.1.188,520634,5274031,0.9906,-0.1872,-0.1755
1781002835989109435,192.168.1.188,520635,5274041,1.2285,-0.2769,-0.2106
1781002835999127724,192.168.1.188,520636,5274051,0.585,0.1131,-0.2418
1781002836009054602,192.168.1.188,520637,5274061,0.9711,-0.1131,-0.1287
1781002836019089061,192.168.1.188,520638,5274071,1.2675,-0.0858,-0.0975
1781002836029284351,192.168.1.188,520639,5274081,1.4235,-0.0273,-0.2145
1781002836041960483,192.168.1.188,520640,5274091,1.1271,-0.0468,-0.039
1781002836049795101,192.168.1.188,520641,5274101,1.1466,-0.0078,-0.0702
1781002836059119567,192.168.1.188,520642,5274111,0.6669,-0.1989,-0.0585
1781002836069104136,192.168.1.188,520643,5274121,1.4235,-0.2847,-0.1599
1781002836080522391,192.168.1.188,520644,5274131,0.7254,0.1872,-0.1365
1781002836089330895,192.168.1.188,520645,5274141,1.7511,-0.1482,-0.156
1781002836099106402,192.168.1.188,520646,5274151,0.5265,0.0,-0.0897
1781002836109168351,192.168.1.188,520647,5274161,0.7137,0.1443,0.0273
1781002836126726857,192.168.1.188,520648,5274171,1.3923,-0.156,-0.1326
1781002836130014833,192.168.1.188,520649,5274181,1.3221,0.0858,0.0975
1781002836139173498,192.168.1.188,520650,5274191,0.5889,-0.0351,-0.117
1781002836151957930,192.168.1.188,520651,5274201,0.4875,0.1716,-0.078
1781002836159077005,192.168.1.188,520652,5274211,1.5873,-0.1872,-0.1248
1781002836172134019,192.168.1.188,520653,5274221,0.6201,-0.0507,0.039
1781002836179096363,192.168.1.188,520654,5274231,0.9828,0.0117,-0.0702
1781002836188985641,192.168.1.188,520655,5274241,0.8424,0.0741,0.0
1781002836202613308,192.168.1.188,520656,5274251,1.521,-0.0663,-0.078
1781002836209269270,192.168.1.188,520657,5274261,0.6513,-0.3744,-0.1365
1781002836219113058,192.168.1.188,520658,5274271,1.1544,-0.0273,-0.195
1781002836229049127,192.168.1.188,520659,5274281,0.4329,0.1404,-0.0468
1781002836239058966,192.168.1.188,520660,5274291,1.6107,-0.0273,0.0156
1781002836249331216,192.168.1.188,520661,5274301,0.8034,-0.0975,-0.0741
1781002836259045443,192.168.1.188,520662,5274311,1.0335,0.2223,-0.1131
1781002836269067532,192.168.1.188,520663,5274321,1.2831,0.3666,-0.039
1781002836281162841,192.168.1.188,520664,5274331,0.8931,0.3081,-0.0819
1781002836289067260,192.168.1.188,520665,5274341,1.0686,0.234,-0.1287
1781002836299107239,192.168.1.188,520666,5274351,0.8151,0.1326,-0.0936
1781002836309096388,192.168.1.188,520667,5274361,0.6357,-0.0039,-0.0702
1781002836319799920,192.168.1.188,520668,5274371,1.1856,0.0,-0.156
1781002836330459252,192.168.1.188,520669,5274381,0.9984,-0.507,-0.1638
1781002836341064824,192.168.1.188,520670,5274391,0.7371,-0.234,-0.0819
1781002836351335344,192.168.1.188,520671,5274401,1.1271,0.1482,-0.0819
1781002836359143402,192.168.1.188,520672,5274411,1.1934,0.1443,-0.1326
1781002836372506827,192.168.1.188,520673,5274421,1.0413,0.1599,-0.1521
1781002836379389981,192.168.1.188,520674,5274431,0.8268,-0.2925,-0.1365
1781002836389067578,192.168.1.188,520675,5274441,1.365,-0.3783,-0.117
1781002836398981847,192.168.1.188,520676,5274451,0.936,0.1638,-0.1248
1781002836408996946,192.168.1.188,520677,5274461,0.7332,0.2574,-0.1014
1781002836419126965,192.168.1.188,520678,5274471,1.7862,0.117,-0.0156
1781002836429082984,192.168.1.188,520679,5274481,0.6396,-0.0858,-0.0975
1781002836439073043,192.168.1.188,520680,5274491,1.1037,0.1209,0.0429
1781002836451477633,192.168.1.188,520681,5274501,0.7956,0.3393,-0.0702
1781002836459191751,192.168.1.188,520682,5274511,1.4586,0.0585,-0.1209
1781002836470632257,192.168.1.188,520683,5274521,1.755,0.0117,-0.1677
1781002836480188704,192.168.1.188,520684,5274531,0.2613,-0.3354,-0.1209
1781002836489051807,192.168.1.188,520685,5274541,1.3416,0.4173,-0.2028
1781002836499098006,192.168.1.188,520686,5274551,1.3377,0.1989,-0.1209
1781002836509069905,192.168.1.188,520687,5274561,0.2925,0.0468,-0.1326
1781002836519017393,192.168.1.188,520688,5274571,0.8853,0.039,-0.0741
1781002836529097332,192.168.1.188,520689,5274581,1.2402,-0.0819,-0.117
1781002836539117471,192.168.1.188,520690,5274591,1.4352,-0.429,-0.1989
1781002836549094770,192.168.1.188,520691,5274601,0.2886,-0.1599,0.0273
1781002836559639862,192.168.1.188,520692,5274611,0.9672,0.1287,-0.117
1781002836569016307,192.168.1.188,520693,5274621,1.7121,0.1677,-0.1716
1781002836579032456,192.168.1.188,520694,5274631,0.5421,0.0819,-0.195
1781002836589022515,192.168.1.188,520695,5274641,0.6552,-0.0429,-0.1638
1781002836599144204,192.168.1.188,520696,5274651,1.1856,0.1248,-0.078
1781002836610410850,192.168.1.188,520697,5274661,1.5873,0.1755,-0.0858
1781002836620679560,192.168.1.188,520698,5274671,0.4602,-0.0078,-0.0975
1781002836629643013,192.168.1.188,520699,5274681,0.9672,0.117,-0.0741
1781002836639069400,192.168.1.188,520700,5274691,2.5116,0.0351,-0.1131
1781002836651021728,192.168.1.188,520701,5274701,-0.039,0.0156,-0.1482
1781002836661266068,192.168.1.188,520702,5274711,0.3042,-0.2847,-0.0195
1781002836669158676,192.168.1.188,520703,5274721,0.9867,-0.0117,-0.1404
1781002836679066335,192.168.1.188,520704,5274731,1.0452,0.0741,-0.117
1781002836690194769,192.168.1.188,520705,5274741,1.248,-0.0663,-0.2574
1781002836700806341,192.168.1.188,520706,5274751,1.248,-0.0663,-0.2574
1781002836715123101,192.168.1.188,520707,5274761,1.6263,-0.1287,-0.2574
1781002836720320466,192.168.1.188,520708,5274771,1.3494,-0.0312,-0.1833
1781002836729818193,192.168.1.188,520709,5274781,0.1443,-0.0507,-0.0273
1781002836744183123,192.168.1.188,520710,5274791,0.8463,-0.3471,-0.1209
1781002836773129914,192.168.1.188,520711,5274801,1.5678,0.4251,-0.1794
1781002836773139344,192.168.1.188,520712,5274811,2.1606,0.3978,-0.2262
1781002836773147094,192.168.1.188,520713,5274821,0.6747,-0.0312,-0.1209
1781002836782185078,192.168.1.188,520714,5274831,1.4157,-0.4758,-0.2613
1781002836788946192,192.168.1.188,520715,5274841,0.936,-0.1092,-0.2379
1781002836800817739,192.168.1.188,520716,5274851,0.7332,0.2808,-0.0663
1781002836810526527,192.168.1.188,520717,5274861,0.9789,0.4446,0.2262
1781002836826101753,192.168.1.188,520718,5274871,1.2909,-0.2301,-0.2106
1781002836834945656,192.168.1.188,520719,5274881,0.3315,-0.1365,-0.1092
1781002836841141446,192.168.1.188,520720,5274891,1.3884,0.1833,-0.0234
1781002836848969235,192.168.1.188,520721,5274901,2.0085,-0.1833,-0.0897
1781002836861865828,192.168.1.188,520722,5274911,0.0897,-0.1131,-0.0858
1781002836869092393,192.168.1.188,520723,5274921,0.5148,0.1755,-0.039
1781002836879194983,192.168.1.188,520724,5274931,2.0943,0.1794,-0.1599
1781002836896809888,192.168.1.188,520725,5274941,0.3744,0.273,-0.2028
1781002836903513651,192.168.1.188,520726,5274951,0.8307,-0.0312,-0.3237
1781002836921565339,192.168.1.188,520727,5274961,0.7995,0.0663,0.1014
1781002836921574549,192.168.1.188,520728,5274971,1.248,0.039,-0.0156
1781002836929019136,192.168.1.188,520729,5274981,-0.1638,-0.0936,-0.2184
1781002836938991455,192.168.1.188,520730,5274991,1.794,0.5382,0.3861
1781002836950396660,192.168.1.188,520731,5275001,0.9126,-0.0468,-0.2925
1781002836958997962,192.168.1.188,520732,5275011,1.2441,-0.3081,-0.1248
1781002836969238432,192.168.1.188,520733,5275021,0.3237,0.0741,-0.1872
1781002836979081870,192.168.1.188,520734,5275031,0.8658,0.1443,-0.5928
1781002836988923888,192.168.1.188,520735,5275041,1.4352,0.0195,0.4056
1781002836998975817,192.168.1.188,520736,5275051,1.092,-0.0195,-0.6084
1781002837010196082,192.168.1.188,520737,5275061,1.3065,0.1248,0.0429
1781002837019043926,192.168.1.188,520738,5275071,1.599,-0.0858,-0.0897
1781002837029016404,192.168.1.188,520739,5275081,0.8541,0.1599,-0.0858
1781002837039007943,192.168.1.188,520740,5275091,0.8424,0.1833,-0.0741
1781002837048952232,192.168.1.188,520741,5275101,0.4914,0.0507,-0.1989
1781002837058982381,192.168.1.188,520742,5275111,0.5265,0.1599,-0.039
1781002837069128370,192.168.1.188,520743,5275121,1.5288,0.3042,-0.2691
1781002837079211619,192.168.1.188,520744,5275131,0.7176,-0.1365,-0.0117
1781002837089040287,192.168.1.188,520745,5275141,1.5093,-0.3861,-0.2535
1781002837099821960,192.168.1.188,520746,5275151,0.9204,0.2379,-0.039
1781002837108973285,192.168.1.188,520747,5275161,2.1099,0.3159,0.4797
1781002837121787857,192.168.1.188,520748,5275171,0.5577,-0.2379,-0.0741
1781002837129057253,192.168.1.188,520749,5275181,0.078,-0.1833,0.0351
1781002837142560719,192.168.1.188,520750,5275191,0.6981,-0.4368,-0.0624
1781002837149006310,192.168.1.188,520751,5275201,1.248,0.1404,-0.4953
1781002837160220635,192.168.1.188,520752,5275211,0.7566,0.3549,-0.1755
1781002837169419360,192.168.1.188,520753,5275221,0.9243,0.2145,-0.312
1781002837179039397,192.168.1.188,520754,5275231,1.2597,0.0351,-0.1092
1781002837189037656,192.168.1.188,520755,5275241,1.4196,-0.1287,-0.0468
1781002837201345896,192.168.1.188,520756,5275251,1.3221,0.2886,-0.3159
1781002837209034633,192.168.1.188,520757,5275261,1.4898,0.0468,-0.1014
1781002837219040052,192.168.1.188,520758,5275271,0.1599,-0.1872,-0.2106
1781002837228973121,192.168.1.188,520759,5275281,1.0647,-0.2808,-0.3198
1781002837238977610,192.168.1.188,520760,5275291,0.6435,0.3627,-0.1794
1781002837248925368,192.168.1.188,520761,5275301,1.0842,0.4914,-0.1677
1781002837258991058,192.168.1.188,520762,5275311,0.8502,-0.0234,-0.1794
1781002837270639765,192.168.1.188,520763,5275321,0.0819,-0.0624,-0.0819
1781002837279088166,192.168.1.188,520764,5275331,1.3494,-0.3042,-0.0078
1781002837289060214,192.168.1.188,520765,5275341,1.1193,-0.1716,-0.1638
1781002837298960213,192.168.1.188,520766,5275351,1.5288,-0.1014,-0.3432
1781002837308990312,192.168.1.188,520767,5275361,1.2402,-0.0663,-0.2106
1781002837318990581,192.168.1.188,520768,5275371,0.8541,-0.0507,-0.0273
1781002837329411381,192.168.1.188,520769,5275381,0.7254,0.0273,-0.0975
1781002837338935208,192.168.1.188,520770,5275391,1.56,-0.078,-0.0156
1781002837349004927,192.168.1.188,520771,5275401,0.9867,-0.0585,-0.2184
1781002837358974816,192.168.1.188,520772,5275411,0.9711,0.117,-0.1677
1781002837369022555,192.168.1.188,520773,5275421,0.8229,0.2184,-0.0702
1781002837379166875,192.168.1.188,520774,5275431,1.0257,0.0234,-0.156
1781002837389078683,192.168.1.188,520775,5275441,0.8424,-0.2535,-0.1365
1781002837398982311,192.168.1.188,520776,5275451,0.6669,-0.0468,-0.0468
1781002837409022190,192.168.1.188,520777,5275461,1.3221,0.1755,-0.0117
1781002837419043809,192.168.1.188,520778,5275471,1.5015,0.0897,-0.0585
1781002837429080218,192.168.1.188,520779,5275481,-0.0663,0.039,-0.0975
1781002837438947106,192.168.1.188,520780,5275491,0.4446,0.195,-0.0234
1781002837448958176,192.168.1.188,520781,5275501,1.5795,0.0312,-0.0546
1781002837460513732,192.168.1.188,520782,5275511,0.741,0.4134,-0.0819
1781002837469312295,192.168.1.188,520783,5275521,1.3338,-0.1443,-0.1755
1781002837479184453,192.168.1.188,520784,5275531,0.8502,0.0624,-0.1326
1781002837489013181,192.168.1.188,520785,5275541,0.9906,0.1989,-0.3237
1781002837499010040,192.168.1.188,520786,5275551,0.7332,0.0078,-0.1053
1781002837508959359,192.168.1.188,520787,5275561,1.1778,0.078,-0.1365
1781002837519038058,192.168.1.188,520788,5275571,0.9126,-0.1287,-0.1794
1781002837529025546,192.168.1.188,520789,5275581,1.4937,-0.2028,-0.1326
1781002837538929465,192.168.1.188,520790,5275591,0.4992,-0.0351,-0.1404
1781002837550861903,192.168.1.188,520791,5275601,1.4196,-0.1326,-0.1248
1781002837559151114,192.168.1.188,520792,5275611,0.4251,0.0351,-0.0936
1781002837570229688,192.168.1.188,520793,5275621,1.6536,-0.0897,-0.1872
1781002837579366742,192.168.1.188,520794,5275631,0.4329,0.1794,0.0039
1781002837588945569,192.168.1.188,520795,5275641,1.677,0.3276,-0.0429
1781002837599062749,192.168.1.188,520796,5275651,1.3845,0.2145,-0.0663
1781002837610787396,192.168.1.188,520797,5275661,0.5382,-0.195,-0.2067
1781002837618930306,192.168.1.188,520798,5275671,0.6045,0.0117,-0.3081
1781002837628985465,192.168.1.188,520799,5275681,1.2285,-0.0078,-0.0975
1781002837639036204,192.168.1.188,520800,5275691,1.4313,0.0702,-0.0819
1781002837649023173,192.168.1.188,520801,5275701,1.2051,-0.3744,-0.0195
1781002837658944341,192.168.1.188,520802,5275711,0.7059,-0.0312,-0.1599
1781002837668930390,192.168.1.188,520803,5275721,1.6341,-0.4212,-0.1014
1781002837678961739,192.168.1.188,520804,5275731,0.4836,0.1248,-0.1365
1781002837689158309,192.168.1.188,520805,5275741,0.819,-0.0819,-0.1794
1781002837698993187,192.168.1.188,520806,5275751,1.599,-0.3198,0.2106
1781002837709457508,192.168.1.188,520807,5275761,1.0686,0.1911,0.0078
1781002837718996355,192.168.1.188,520808,5275771,0.7449,0.1638,-0.1131
1781002837728945683,192.168.1.188,520809,5275781,1.6887,0.0468,0.0663
1781002837739015862,192.168.1.188,520810,5275791,0.6474,0.0468,-0.0858
1781002837751217192,192.168.1.188,520811,5275801,1.8018,-0.1716,-0.4017
1781002837758945189,192.168.1.188,520812,5275811,1.1271,-0.0156,-0.2106
1781002837768928548,192.168.1.188,520813,5275821,1.1076,0.2262,-0.1755
1781002837778993658,192.168.1.188,520814,5275831,1.3221,-0.0585,0.0702
1781002837789098397,192.168.1.188,520815,5275841,0.4563,0.078,-0.1404
1781002837798962185,192.168.1.188,520816,5275851,1.3572,0.0078,0.117
1781002837809011394,192.168.1.188,520817,5275861,1.1466,0.1755,-0.1599
1781002837821409645,192.168.1.188,520818,5275871,1.0023,0.1209,-0.1443
1781002837829034502,192.168.1.188,520819,5275881,0.9204,-0.0975,-0.2223
1781002837839029151,192.168.1.188,520820,5275891,0.5811,-0.0195,0.0624
1781002837848897679,192.168.1.188,520821,5275901,1.0335,-0.2418,0.0156
1781002837861812112,192.168.1.188,520822,5275911,0.7761,0.1443,-0.0975
1781002837870944557,192.168.1.188,520823,5275921,1.6926,0.3705,-0.1833
1781002837880689614,192.168.1.188,520824,5275931,0.39,-0.0117,-0.0585
1781002837890480692,192.168.1.188,520825,5275941,0.3783,0.1365,-0.0117
1781002837898973964,192.168.1.188,520826,5275951,0.9048,-0.0273,-0.1599
1781002837908928992,192.168.1.188,520827,5275961,1.1193,-0.0741,-0.2691
1781002837918960911,192.168.1.188,520828,5275971,0.8151,0.195,-0.0195
1781002837929361652,192.168.1.188,520829,5275981,-0.1599,-0.2574,0.0
1781002837942691787,192.168.1.188,520830,5275991,1.6146,-0.1716,-0.078
1781002837951918442,192.168.1.188,520831,5276001,0.8307,0.3042,-0.2223
1781002837958972047,192.168.1.188,520832,5276011,1.0686,0.2418,-0.1521
1781002837975187936,192.168.1.188,520833,5276021,1.95,0.0234,-0.1443
1781002837979440837,192.168.1.188,520834,5276031,-0.3393,-0.2496,0.0429
1781002837995959247,192.168.1.188,520835,5276041,1.6419,-0.4212,-0.1092
1781002838003456124,192.168.1.188,520836,5276051,1.0608,0.0858,-0.0897
1781002838013313422,192.168.1.188,520837,5276061,1.6731,-0.1326,-0.078
1781002838024611697,192.168.1.188,520838,5276071,1.6731,-0.1326,-0.078
1781002838037843752,192.168.1.188,520839,5276081,-0.1014,0.2535,0.0039
1781002838046815696,192.168.1.188,520840,5276091,0.9867,0.0975,-0.1677
1781002838054403163,192.168.1.188,520841,5276101,1.5015,0.0468,-0.1794
1781002838066785553,192.168.1.188,520842,5276111,1.1271,-0.0273,-0.3081
1781002838071725497,192.168.1.188,520843,5276121,1.3338,0.039,0.2223
1781002838084387669,192.168.1.188,520844,5276131,0.4056,-0.1677,-0.1755
1781002838094591529,192.168.1.188,520845,5276141,0.7644,-0.2223,0.0468
1781002838102148486,192.168.1.188,520846,5276151,0.9243,-0.1911,-0.1404
1781002838110403336,192.168.1.188,520847,5276161,0.9126,0.0195,-0.1716
1781002838125729291,192.168.1.188,520848,5276171,0.7605,0.4134,-0.3666
1781002838131682400,192.168.1.188,520849,5276181,1.5678,-0.2769,-0.1872
1781002838140400803,192.168.1.188,520850,5276191,0.8931,-0.0351,-0.1833
1781002838151794229,192.168.1.188,520851,5276201,0.7566,0.117,-0.1716
1781002838166144589,192.168.1.188,520852,5276211,0.5967,0.1833,0.0156
1781002838178164757,192.168.1.188,520853,5276221,2.0475,-0.0897,-0.1794
1781002838185444513,192.168.1.188,520854,5276231,0.6318,0.078,-0.1287
1781002838197088360,192.168.1.188,520855,5276241,0.6903,-0.4017,-0.1716
1781002838203327500,192.168.1.188,520856,5276251,0.8307,0.0429,-0.1443
1781002838211873292,192.168.1.188,520857,5276261,2.184,-0.0156,-0.117
1781002838221872991,192.168.1.188,520858,5276271,-0.1248,0.3471,-0.039
1781002838232000620,192.168.1.188,520859,5276281,1.3533,-0.195,-0.2262
1781002838240483672,192.168.1.188,520860,5276291,0.9945,0.1014,-0.2769
1781002838251842067,192.168.1.188,520861,5276301,1.3455,0.0702,-0.1248
1781002838261954557,192.168.1.188,520862,5276311,0.8034,-0.0936,-0.1599
1781002838270512188,192.168.1.188,520863,5276321,0.741,0.0936,-0.0468
1781002838283557992,192.168.1.188,520864,5276331,1.2519,-0.0234,-0.1482
1781002838296272214,192.168.1.188,520865,5276341,0.8541,0.3315,-0.1365
1781002838301731681,192.168.1.188,520866,5276351,1.4313,0.0234,-0.0741
1781002838310438614,192.168.1.188,520867,5276361,0.6006,0.0312,-0.1677
1781002838320594083,192.168.1.188,520868,5276371,1.1973,-0.3939,-0.1872
1781002838330614252,192.168.1.188,520869,5276381,1.2909,-0.0897,-0.0195
